epoch,loss,loss/bc_left,loss/bc_right,loss/data,loss/ic,loss/pde_residual,loss/smma,lr,step
152,0.0008957996615208685,4.850526602240279e-05,4.366827488411218e-05,0.0006062782485969365,6.249523721635342e-05,0.00013485256931744516,0.0009186931420117617,,191249
,,,,,,,,0.001,191250
153,0.0008869035518728197,4.6263950935099274e-05,4.225205339025706e-05,0.0006056439597159624,6.0500125982798636e-05,0.00013224284339230508,0.0009171036654151976,,192499
,,,,,,,,0.001,192500
154,0.0008846757700666785,4.926265319227241e-05,4.4782646000385284e-05,0.0006019469001330435,6.094674608903006e-05,0.000127737206639722,0.000915482291020453,,193749
,,,,,,,,0.001,193750
155,0.0008975034579634666,5.101609349367209e-05,4.7311965317931026e-05,0.0006055797566659749,6.324200512608513e-05,0.00013035425217822194,0.0009145833319053054,,194999
,,,,,,,,0.001,195000
156,0.0008852003957144916,4.4950877054361627e-05,4.326138514443301e-05,0.0006071065436117351,5.985123061691411e-05,0.00013003037020098418,0.0009131141705438495,,196249
,,,,,,,,0.001,196250
157,0.0008918907260522246,5.124436574988067e-05,4.634350989363156e-05,0.0006049021030776203,6.130328983999789e-05,0.00012809781765099615,0.000912053044885397,,197499
,,,,,,,,0.001,197500
158,0.0008835745975375175,4.739196447189897e-05,4.4674667151411995e-05,0.0006020138971507549,6.0106744058430195e-05,0.00012938737927470356,0.0009106291108764708,,198749
,,,,,,,,0.001,198750
159,0.0008876259671524167,4.781115421792492e-05,4.224314398015849e-05,0.0006035245605744421,6.13721931586042e-05,0.000132673914777115,0.0009094789274968207,,199999
,,,,,,,,0.001,200000
160,0.0008908150484785438,4.730133878183551e-05,4.317367711337283e-05,0.0006061381427571177,6.1338949308265e-05,0.00013286268222145736,0.000908545742277056,,201249
,,,,,,,,0.001,201250
161,0.0008775324677117169,4.607560913427733e-05,4.4208918552612886e-05,0.0006003033486194909,6.0828977439086884e-05,0.00012611548299901187,0.0009069950901903212,,202499
,,,,,,,,0.001,202500
162,0.0008830550941638649,4.600250395014882e-05,4.169530075159855e-05,0.0006020806031301618,5.963524745311588e-05,0.00013364171900320798,0.0009057981078512967,,203749
,,,,,,,,0.001,203750
163,0.0008723766077309847,4.3641761294566095e-05,3.87390646210406e-05,0.0006008882191963494,5.972383587504737e-05,0.00012938371219206601,0.0009041270241141319,,204999
,,,,,,,,0.001,205000
164,0.0008775322930887341,4.4296633859630674e-05,3.929149534087628e-05,0.0006045894115231931,5.927042366238311e-05,0.0001300845469813794,0.0009027972701005638,,206249
,,,,,,,,0.001,206250
165,0.0008847659919410944,4.6754139475524426e-05,4.236658787704073e-05,0.0006030231597833335,6.108328670961782e-05,0.00013153858890291303,0.0009018956916406751,,207499
,,,,,,,,0.001,207500
166,0.0008815288310870528,4.490297578740865e-05,4.2378549551358446e-05,0.000604389060754329,5.93383374507539e-05,0.00013052068243268877,0.000900877348612994,,208749
,,,,,,,,0.001,208750
167,0.0008784022065810859,4.6236680645961314e-05,4.225865632179193e-05,0.000600452593062073,6.0907870647497475e-05,0.0001285470207221806,0.0008997535915113986,,209999
,,,,,,,,0.001,210000
168,0.000872509554028511,4.4194584916112944e-05,4.1616527596488595e-05,0.0005999405984766781,5.969662015559152e-05,0.00012706256529781967,0.0008983914158307016,,211249
,,,,,,,,0.001,211250
169,0.0008835908956825733,4.836100197280757e-05,4.662148785428144e-05,0.0006009105127304792,5.996713662170805e-05,0.00012773077469319105,0.0008976513636298478,,212499
,,,,,,,,0.001,212500
170,0.0008766481187194586,4.6842054871376604e-05,4.401044134283438e-05,0.0005996266263537109,5.9005200455430895e-05,0.00012716367200482637,0.0008966012392193079,,213749
,,,,,,,,0.001,213750
171,0.0008743942016735673,4.414503928273916e-05,4.1420549678150564e-05,0.0006007725023664534,5.8752269978867844e-05,0.00012930399680044502,0.0008954908698797226,,214999
,,,,,,,,0.001,215000
172,0.0008763427031226456,4.457707473193295e-05,3.98618467443157e-05,0.0006002082373015583,5.887898078071885e-05,0.00013281652354635298,0.0008945334702730179,,216249
,,,,,,,,0.001,216250
173,0.0008690077811479568,4.442611680133268e-05,4.135101698921062e-05,0.0005994822713546455,5.847883949172683e-05,0.00012527056969702244,0.0008932571508921683,,217499
,,,,,,,,0.001,217500
174,0.0008771957363933325,4.418362368596718e-05,3.838711927528493e-05,0.0006001655710861087,5.981016147416085e-05,0.0001346493954770267,0.0008924541180022061,,218749
,,,,,,,,0.001,218750
175,0.0008749790140427649,4.568657823256217e-05,4.1880091885104775e-05,0.0006005556206218898,6.050930096535012e-05,0.00012634764425456524,0.000891580362804234,,219999
,,,,,,,,0.001,220000
176,0.0008684260537847877,4.429632826941088e-05,4.183386408840306e-05,0.000596867932472378,5.850048182765022e-05,0.00012692634481936693,0.0008904226124286652,,221249
,,,,,,,,0.001,221250
177,0.0008790952851995826,4.803901902050711e-05,4.404368519317359e-05,0.0005968892946839333,6.041258529876359e-05,0.00012971066462341696,0.0008898562518879771,,222499
,,,,,,,,0.001,222500
178,0.0008673365809954703,4.277861080481671e-05,4.011498094769195e-05,0.0005990414647385478,5.920731564401649e-05,0.00012619435437954962,0.000888730282895267,,223749
,,,,,,,,0.001,223750
179,0.0008817627094686031,4.746187187265605e-05,4.5267443056218326e-05,0.0006016893894411623,5.906526348553598e-05,0.00012827868340536952,0.0008883819100446999,,224999
,,,,,,,,0.001,225000
180,0.0008596873958595097,4.180323958280496e-05,3.803419167525135e-05,0.0005937069072388113,5.83685832680203e-05,0.00012777418305631727,0.0008869472076185048,,226249
,,,,,,,,0.001,226250
181,0.0008730425615794957,4.532499588094652e-05,3.9870108594186604e-05,0.000597626727540046,5.7910012401407585e-05,0.00013230988406576216,0.0008862519753165543,,227499
,,,,,,,,0.001,227500
182,0.0008707225788384676,4.5021992264082655e-05,4.205530058243312e-05,0.0005963384173810482,5.785314351669513e-05,0.00012945430353283882,0.0008854754851199687,,228749
,,,,,,,,0.001,228750
183,0.0008837961358949542,4.809262463822961e-05,4.284995884518139e-05,0.0006017751293256879,5.897244773223065e-05,0.0001321058807661757,0.0008853914914652705,,229999
,,,,,,,,0.001,230000
184,0.0008639318402856588,4.245485251885839e-05,3.9286274841288105e-05,0.0005969395861029625,5.744901136495173e-05,0.00012780078395735472,0.0008843185496516526,,231249
,,,,,,,,0.001,231250
185,0.0008811128791421652,4.458807234186679e-05,3.97707408410497e-05,0.0006012467783875763,5.9102683735545725e-05,0.00013640374527312815,0.0008841582457534969,,232499
,,,,,,,,0.001,232500
186,0.0008654258563183248,4.3277486838633195e-05,3.947162986150943e-05,0.0005980550195090473,5.7812441809801385e-05,0.00012680963845923543,0.0008832216262817383,,233749
,,,,,,,,0.001,233750
187,0.000871727301273495,4.393907875055447e-05,4.026700116810389e-05,0.0005973726511001587,5.81313252041582e-05,0.00013201750698499382,0.0008826468838378787,,234999
,,,,,,,,0.001,235000
188,0.0008722860366106033,4.5140379370423034e-05,4.2886480514425784e-05,0.0005996442050673068,5.6886874517658725e-05,0.00012772923219017684,0.0008821288938634098,,236249
,,,,,,,,0.001,236250
189,0.0008584276074543595,4.4021482608513907e-05,3.8743171899113804e-05,0.000594051496591419,5.575962131842971e-05,0.00012585162767209113,0.0008809437858872116,,237499
,,,,,,,,0.001,237500
190,0.0008644674089737236,4.321901360526681e-05,3.815038871834986e-05,0.0005970695056021214,5.616812632069923e-05,0.00012986024376004934,0.0008801199728623033,,238749
,,,,,,,,0.001,238750
191,0.0008607718627899885,4.198551323497668e-05,3.771487536141649e-05,0.0005952744977548718,5.844707993674092e-05,0.00012734814663417637,0.0008791525615379214,,239999
,,,,,,,,0.001,240000
192,0.0008654365665279329,4.297014675103128e-05,3.849229688057676e-05,0.0005964657757431269,5.7808214478427544e-05,0.0001297002745559439,0.000878466758877039,,241249
,,,,,,,,0.001,241250
193,0.0008660650928504765,4.533178071142174e-05,4.362624531495385e-05,0.0005946632008999586,5.814123869640753e-05,0.0001243023289134726,0.0008778466726653278,,242499
,,,,,,,,0.001,242500
194,0.0008624150068499148,4.424359212862328e-05,4.0025894122663885e-05,0.0005940105183981359,5.685777068720199e-05,0.00012727643479593098,0.0008770751301199198,,243749
,,,,,,,,0.001,243750
195,0.0008720126352272928,4.6940775064285845e-05,4.271932630217634e-05,0.0005983042065054178,5.6834338465705514e-05,0.0001272149384021759,0.0008768219850026071,,244999
,,,,,,,,0.001,245000
196,0.0008663773769512773,4.411466215969995e-05,3.99553646275308e-05,0.0005977776600047946,5.7469467719784006e-05,0.000127060164231807,0.0008762997458688915,,246249
,,,,,,,,0.001,246250
197,0.0008778042974881828,4.837935193791054e-05,4.283989255782217e-05,0.000598660612013191,5.9964866522932425e-05,0.00012795865768566728,0.0008763750083744526,,247499
,,,,,,,,0.001,247500
198,0.0008575558895245194,4.1596049413783476e-05,3.7824498576810583e-05,0.0005928016034886241,5.595737093244679e-05,0.00012937659630551934,0.0008754340233281255,,248749
,,,,,,,,0.001,248750
199,0.0008615125552751124,4.230338163324632e-05,3.673192986752838e-05,0.0005966850440017879,5.6141961977118626e-05,0.00012964995403308421,0.0008747379761189222,,249999
,,,,,,,,0.001,250000
200,0.0008638183353468776,4.3306918087182567e-05,4.0056354919215664e-05,0.0005941409035585821,5.680463800672442e-05,0.00012951019743923098,0.0008741919882595539,,251249
,,,,,,,,0.001,251250
201,0.000864358909893781,4.1901668737409636e-05,3.912669126293622e-05,0.0005949562764726579,5.623354445560835e-05,0.00013214044156484306,0.0008737003081478179,,252499
,,,,,,,,0.001,252500
202,0.0008549327030777931,4.0105889638653025e-05,3.485257184365764e-05,0.0005967265460640192,5.672604311257601e-05,0.00012652155419345945,0.0008727619424462318,,253749
,,,,,,,,0.001,253750
203,0.0008545727469027042,4.164408164797351e-05,3.7817590055055916e-05,0.0005939688417129219,5.530623093363829e-05,0.00012583640636876225,0.0008718525059521198,,254999
,,,,,,,,0.001,255000
204,0.0008545754244551063,4.2058058170368895e-05,3.8370879337890074e-05,0.0005917194648645818,5.7619188737589866e-05,0.00012480818259064108,0.0008709886460565031,,256249
,,,,,,,,0.001,256250
205,0.0008684702916070819,4.400255420478061e-05,4.052298390888609e-05,0.0005944689619354904,5.831604721606709e-05,0.00013116012269165367,0.0008708626846782863,,257499
,,,,,,,,0.001,257500
206,0.0008557095425203443,4.022336725029163e-05,3.629146158345975e-05,0.0005962179275229573,5.545378371607512e-05,0.00012752342445310205,0.0008701050537638366,,258749
,,,,,,,,0.001,258750
207,0.0008623508620075881,4.3259624362690374e-05,3.826788815786131e-05,0.0005930793704465032,5.8553450799081475e-05,0.0001291911321459338,0.000869717332534492,,259999
,,,,,,,,0.001,260000
208,0.0008555901586078107,4.123852340853773e-05,3.745788490050472e-05,0.0005954949883744121,5.526524182641879e-05,0.0001261329889530316,0.0008690109825693071,,261249
,,,,,,,,0.001,261250
209,0.0008492679335176945,4.02726509491913e-05,3.767379530472681e-05,0.0005915539222769439,5.4515880037797615e-05,0.00012525185593403876,0.0008680238388478756,,262499
,,,,,,,,0.001,262500
210,0.0008587826741859317,4.477245602174662e-05,3.896242560585961e-05,0.0005929707549512386,5.5889231589389965e-05,0.0001261887518921867,0.0008675617864355445,,263749
,,,,,,,,0.001,263750
211,0.0008557165274396539,3.89725792047102e-05,3.590096457628533e-05,0.0005934658111073077,5.646458885166794e-05,0.0001309124636463821,0.00086696952348575,,264999
,,,,,,,,0.001,265000
212,0.0008400146616622806,3.775668301386759e-05,3.3905274904100224e-05,0.0005925726727582514,5.428987060440704e-05,0.0001214895019074902,0.0008656217833049595,,266249
,,,,,,,,0.001,266250
213,0.0008528976468369365,4.0163042285712436e-05,3.5001052310690284e-05,0.0005916596855968237,5.6726647017057985e-05,0.00012934811820741743,0.0008649855735711753,,267499
,,,,,,,,0.001,267500
214,0.0008583587477914989,4.2823059629881755e-05,3.779312828555703e-05,0.0005912248743698001,5.587931445916183e-05,0.00013063865480944514,0.000864654197357595,,268749
,,,,,,,,0.001,268750
215,0.0008563986630178988,4.174589048488997e-05,3.8375856092898175e-05,0.0005929446197114885,5.5890006478875875e-05,0.00012744225386995822,0.0008642414468340576,,269999
,,,,,,,,0.001,270000
216,0.0008548566838726401,4.15135218645446e-05,3.6495126551017165e-05,0.0005941293784417212,5.539528137887828e-05,0.0001273233792744577,0.0008637721766717732,,271249
,,,,,,,,0.001,271250
217,0.0008485097787342966,4.078695928910747e-05,3.745702633750625e-05,0.0005911977495998144,5.476281148730777e-05,0.00012430439528543502,0.0008630090742371976,,272499
,,,,,,,,0.001,272500
218,0.0008544950396753848,4.084095417056233e-05,3.5400636988924816e-05,0.0005946755409240723,5.561132275033742e-05,0.00012796586088370532,0.0008625834016129375,,273749
,,,,,,,,0.001,273750
219,0.0008470059256069362,4.049712879350409e-05,3.766340159927495e-05,0.0005900770192965865,5.507586683961563e-05,0.00012369200703687966,0.0008618045249022543,,274999
,,,,,,,,0.001,275000
220,0.0008482635603286326,4.0390270442003384e-05,3.7556466850219294e-05,0.0005916877998970449,5.5518841691082343e-05,0.0001231103524332866,0.0008611274533905089,,276249
,,,,,,,,0.001,276250
221,0.0008476213552057743,4.2576655687298626e-05,3.6416557122720405e-05,0.0005903816199861467,5.542022699955851e-05,0.00012282545503694564,0.0008604521281085908,,277499
,,,,,,,,0.001,277500
222,0.0008542792056687176,4.0127481042873114e-05,3.6242650821805e-05,0.0005881121614947915,5.655199856846593e-05,0.0001332451938651502,0.0008601435110904276,,278749
,,,,,,,,0.001,278750
223,0.0008504078141413629,4.19921416323632e-05,3.767141606658697e-05,0.0005923911230638623,5.4082782298792154e-05,0.00012427018373273313,0.0008596567204222083,,279999
,,,,,,,,0.001,280000
224,0.0008594404207542539,4.160340904491022e-05,3.781186751439236e-05,0.000593845674302429,5.5754269851604477e-05,0.00013042513455729932,0.0008596458937972784,,281249
,,,,,,,,0.001,281250
225,0.0008545801974833012,4.250946221873164e-05,3.823301813099533e-05,0.0005910508916713297,5.6619257520651445e-05,0.00012616840831469744,0.0008593926322646439,,282499
,,,,,,,,0.001,282500
226,0.0008507953607477248,4.04796919610817e-05,3.698458385770209e-05,0.0005901026888750494,5.480198888108134e-05,0.00012842607975471765,0.000858962768688798,,283749
,,,,,,,,0.001,283750
227,0.0008467727457173169,4.052535950904712e-05,3.707258656504564e-05,0.0005883446428924799,5.3807292715646327e-05,0.00012702301319222897,0.000858353276271373,,284999
,,,,,,,,0.001,285000
228,0.0008538287365809083,4.08027735829819e-05,3.696096973726526e-05,0.0005931079504080117,5.439659798867069e-05,0.00012856088869739324,0.0008581270230934024,,286249
,,,,,,,,0.001,286250
229,0.0008615259430371225,4.281941073713824e-05,3.810140333371237e-05,0.0005926690064370632,5.631526801153086e-05,0.0001316209527431056,0.0008582969894632697,,287499
,,,,,,,,0.001,287500
230,0.0008450964814983308,4.164364509051666e-05,3.6740755604114383e-05,0.0005877200746908784,5.4574484238401055e-05,0.00012441733269952238,0.0008576369727961719,,288749
,,,,,,,,0.001,288750
231,0.0008458726806566119,4.037064718431793e-05,3.725536589627154e-05,0.0005883121630176902,5.490055264090188e-05,0.00012503463949542493,0.0008570487261749804,,289999
,,,,,,,,0.001,290000
232,0.0008418977959081531,4.1229875932913274e-05,3.559452306944877e-05,0.0005870717577636242,5.197784776100889e-05,0.00012602318020071834,0.0008562912116758525,,291249
,,,,,,,,0.001,291250
233,0.0008481557597406209,4.1586430597817525e-05,3.697205465869047e-05,0.000589740346185863,5.340404459275305e-05,0.00012645318929571658,0.0008558843983337283,,292499
,,,,,,,,0.001,292500
234,0.0008435363997705281,4.128943328396417e-05,3.7071615224704146e-05,0.0005871248431503773,5.447565854410641e-05,0.00012357458763290197,0.0008552670478820801,,293749
,,,,,,,,0.001,293750
235,0.0008502112468704581,4.150296445004642e-05,3.635221582953818e-05,0.0005884311394765973,5.431805402622558e-05,0.0001296066475333646,0.0008550142520107329,,294999
,,,,,,,,0.001,295000
236,0.0008467722218483686,4.0167760744225234e-05,3.5598804970504716e-05,0.0005884338170289993,5.4443513363366947e-05,0.000128129031509161,0.0008546021417714655,,296249
,,,,,,,,0.001,296250
237,0.0008447258733212948,3.874970570905134e-05,3.504159030853771e-05,0.0005893618799746037,5.4076863307273015e-05,0.0001274962560273707,0.0008541083079762757,,297499
,,,,,,,,0.001,297500
238,0.0008442371618002653,4.192613414488733e-05,3.5925553675042465e-05,0.0005894353380426764,5.290517947287299e-05,0.00012404531298670918,0.0008536147652193904,,298749
,,,,,,,,0.001,298750
239,0.0008570339414291084,4.242288923705928e-05,3.627083060564473e-05,0.0005915288929827511,5.416408021119423e-05,0.0001326475030509755,0.0008537857211194932,,299999
,,,,,,,,0.001,300000
240,0.0008501848205924034,4.344529224908911e-05,3.778596146730706e-05,0.0005882623372599483,5.35267245140858e-05,0.00012716499622911215,0.0008536056848242879,,301249
,,,,,,,,0.001,301250
241,0.0008596677798777819,4.3645013647619635e-05,3.831239155260846e-05,0.0005927704041823745,5.5071443057386205e-05,0.00012986882939003408,0.0008539087721146643,,302499
,,,,,,,,0.001,302500
242,0.0008489287574775517,4.3358708353480324e-05,3.714095873874612e-05,0.0005883490084670484,5.3531606681644917e-05,0.00012654853344429284,0.0008536597597412765,,303749
,,,,,,,,0.001,303750
243,0.0008534469525329769,4.313955287216231e-05,3.59734331141226e-05,0.0005919227842241526,5.443238478619605e-05,0.00012797936506103724,0.0008536491659469903,,304999
,,,,,,,,0.001,305000
244,0.0008402940584346652,3.9860551623860374e-05,3.488164293230511e-05,0.0005870276363566518,5.372838495532051e-05,0.00012479626457206905,0.000852981407660991,,306249
,,,,,,,,0.001,306250
245,0.0008526755264028907,4.211184204905294e-05,3.349798862473108e-05,0.0005896161310374737,5.259901809040457e-05,0.00013485025556292385,0.0008529660990461707,,307499
,,,,,,,,0.001,307500
246,0.0008473946363665164,4.113440081709996e-05,3.6399458622327074e-05,0.0005901678814552724,5.4782223742222413e-05,0.00012491106463130563,0.0008526875171810389,,308749
,,,,,,,,0.001,308750
247,0.0008445334387943149,4.061743675265461e-05,3.54369476553984e-05,0.0005861123790964484,5.270032852422446e-05,0.00012966709618922323,0.0008522798307240009,,309999
,,,,,,,,0.001,310000
248,0.0008476299117319286,4.1480216168565676e-05,3.616547473939136e-05,0.0005883386475034058,5.2738123486051336e-05,0.00012890707876067609,0.0008520472911186516,,311249
,,,,,,,,0.001,311250
249,0.0008444719132967293,4.069379065185785e-05,3.5665278119267896e-05,0.0005904352874495089,5.234860873315483e-05,0.00012533007247839123,0.0008516685338690877,,312499
,,,,,,,,0.001,312500
250,0.0008533933432772756,4.243180592311546e-05,3.4158430935349315e-05,0.0005906103178858757,5.286037776386365e-05,0.00013333176320884377,0.0008517547976225615,,313749
,,,,,,,,0.001,313750
251,0.0008534805965609848,4.43129611085169e-05,3.869494321406819e-05,0.0005897291121073067,5.469424286275171e-05,0.00012604956282302737,0.0008518410613760352,,314999
,,,,,,,,0.001,315000
252,0.0008355455356650054,3.908772850991227e-05,3.335349538247101e-05,0.000587875081691891,5.169968062546104e-05,0.00012352906924206764,0.0008510263287462294,,316249
,,,,,,,,0.001,316250
253,0.0008408314897678792,3.848779670079239e-05,3.3609085221542045e-05,0.0005873859627172351,5.299391705193557e-05,0.00012835457164328545,0.0008505165460519493,,317499
,,,,,,,,0.001,317500
254,0.0008388246642425656,3.816528987954371e-05,3.156850652885623e-05,0.0005905768484808505,5.103345392853953e-05,0.0001274810201721266,0.0008499319665133953,,318749
,,,,,,,,0.001,318750
255,0.0008389104623347521,4.078222264070064e-05,3.575875598471612e-05,0.0005857055657543242,5.242245242698118e-05,0.00012424110900610685,0.0008493809145875275,,319999
,,,,,,,,0.001,320000
256,0.0008463040576316416,3.942217881558463e-05,3.3445929148001596e-05,0.0005885096034035087,5.263091952656396e-05,0.0001322967145824805,0.0008492270717397332,,321249
,,,,,,,,0.001,321250
257,0.0008424266125075519,4.2433479393366724e-05,3.5325647331774235e-05,0.0005879653035663068,5.147522097104229e-05,0.00012522697215899825,0.0008488870225846767,,322499
,,,,,,,,0.001,322500
258,0.0008419182850047946,4.086280023329891e-05,3.538146847859025e-05,0.0005853428738191724,5.133616286912002e-05,0.00012899498688057065,0.0008485385915264487,,323749
,,,,,,,,0.001,323750
259,0.0008468786254525185,4.222299321554601e-05,3.6398894735611975e-05,0.0005867112195119262,5.280619370751083e-05,0.00012873962987214327,0.0008484555874019861,,324999
,,,,,,,,0.001,325000
260,0.0008448243024758995,4.209574035485275e-05,3.465813642833382e-05,0.0005882058176212013,5.352781590772793e-05,0.00012633718142751604,0.000848274037707597,,326249
,,,,,,,,0.001,326250
261,0.0008366844267584383,3.9916842069942504e-05,3.46597153111361e-05,0.0005865212297067046,5.0645892770262435e-05,0.00012494098336901516,0.0008476945222355425,,327499
,,,,,,,,0.001,327500
262,0.0008421475649811327,4.054743840242736e-05,3.602895594667643e-05,0.000587945687584579,5.0807182560674846e-05,0.00012681751104537398,0.0008474172209389508,,328749
,,,,,,,,0.001,328750
263,0.0008368356502614915,3.851581641356461e-05,3.301336619188078e-05,0.0005856462521478534,5.178052015253343e-05,0.00012787939340341836,0.0008468881133012474,,329999
,,,,,,,,0.001,330000
264,0.0008473325869999826,4.249869743944146e-05,3.6247849493520334e-05,0.0005873957998119295,5.2316660003270954e-05,0.0001288729254156351,0.0008469103486277163,,331249
,,,,,,,,0.001,331250
265,0.0008355440222658217,4.117392745683901e-05,3.531346010277048e-05,0.000586027221288532,5.0922179070767015e-05,0.00012210727436468005,0.0008463420090265572,,332499
,,,,,,,,0.001,332500
266,0.0008541189017705619,4.495003668125719e-05,3.727681178133935e-05,0.0005881552933715284,5.2581835916498676e-05,0.00013115489855408669,0.0008467308944091201,,333749
,,,,,,,,0.001,333750
267,0.0008285552030429244,3.968730743508786e-05,3.3810494642239064e-05,0.000585356552619487,4.982968675903976e-05,0.00011987100879196078,0.0008458220981992781,,334999
,,,,,,,,0.001,335000
268,0.0008542411960661411,4.444892692845315e-05,3.4645094274310395e-05,0.0005906555452384055,5.182076711207628e-05,0.00013267087342683226,0.0008462430560030043,,336249
,,,,,,,,0.001,336250
269,0.0008321930072270334,3.8323494663927704e-05,3.1940773624228314e-05,0.0005855078925378621,5.0458143959986046e-05,0.00012596316810231656,0.0008455405477434397,,337499
,,,,,,,,0.001,337500
270,0.000837232219055295,4.146118226344697e-05,3.385877425898798e-05,0.0005859011434949934,4.996542338631116e-05,0.0001260458811884746,0.0008451251196675003,,338749
,,,,,,,,0.001,338750
271,0.0008377869380638003,4.124335100641474e-05,3.445974289206788e-05,0.0005866849096491933,5.0117487262468785e-05,0.00012528180377557874,0.0008447582367807627,,339999
,,,,,,,,0.001,340000
272,0.0008287571836262941,3.872664092341438e-05,3.266155908931978e-05,0.0005863570258952677,4.857141539105214e-05,0.00012244042591191828,0.0008439581724815071,,341249
,,,,,,,,0.001,341250
273,0.0008272919803857803,3.7681031244574115e-05,3.048309008590877e-05,0.0005843738908879459,4.9745656724553555e-05,0.0001250079949386418,0.0008431248716078699,,342499
,,,,,,,,0.001,342500
274,0.0008446499705314636,4.163054472883232e-05,3.327171361888759e-05,0.0005894788773730397,5.0019716582028195e-05,0.00013024982763454318,0.0008432011236436665,,343749
,,,,,,,,0.001,343750
275,0.0008286808151751757,3.898297654814087e-05,3.2326774089597166e-05,0.0005831792368553579,4.973360773874447e-05,0.00012445922766346484,0.0008424750994890928,,344999
,,,,,,,,0.001,345000
276,0.0008282526978291571,3.847383413813077e-05,3.3474887459306046e-05,0.0005840337835252285,4.973342947778292e-05,0.00012253555178176612,0.000841763976495713,,346249
,,,,,,,,0.001,346250
277,0.0008298266329802573,3.857715637423098e-05,3.204519452992827e-05,0.0005844350671395659,5.02192197018303e-05,0.00012455007527023554,0.0008411671151407063,,347499
,,,,,,,,0.001,347500
278,0.0008385747205466032,4.204683500574902e-05,3.48308494722005e-05,0.0005863204132765532,4.9274491175310686e-05,0.00012610219710040838,0.000841037486679852,,348749
,,,,,,,,0.001,348750
279,0.0008273553103208542,3.911944440915249e-05,3.26175031659659e-05,0.0005832866881974041,4.910128336632624e-05,0.00012322994007263333,0.000840353372041136,,349999
,,,,,,,,0.001,350000
280,0.0008237538277171552,3.680132431327365e-05,3.1514478905592114e-05,0.0005828736466355622,4.887621616944671e-05,0.00012368940224405378,0.0008395233890041709,,351249
,,,,,,,,0.001,351250
281,0.0008329227566719055,4.112839815206826e-05,3.481148087303154e-05,0.0005840779631398618,4.881558925262652e-05,0.0001240892306668684,0.0008391933515667915,,352499
,,,,,,,,0.001,352500
282,0.000832435442134738,3.7411235098261386e-05,3.21249317494221e-05,0.0005866086576133966,4.803172487299889e-05,0.00012825899466406554,0.0008388554560951889,,353749
,,,,,,,,0.001,353750
283,0.0008253363776020706,3.854286842397414e-05,3.2978983654174954e-05,0.0005825886037200689,4.859021646552719e-05,0.00012263527605682611,0.0008381795487366617,,354999
,,,,,,,,0.001,355000
284,0.000838252657558769,4.1386912926100194e-05,3.4671738831093535e-05,0.0005846003768965602,4.9204241804545745e-05,0.00012838882685173303,0.0008381831576116383,,356249
,,,,,,,,0.001,356250
285,0.0008309524273499846,3.7104640796314925e-05,3.137196836178191e-05,0.0005851804162375629,4.8305981181329116e-05,0.00012898913701064885,0.0008378216298297048,,357499
,,,,,,,,0.001,357500
286,0.0008247389923781157,3.6673929571406916e-05,3.0933384550735354e-05,0.0005826985579915345,4.7621375415474176e-05,0.00012681119551416487,0.0008371674921363592,,358749
,,,,,,,,0.001,358750
287,0.0008268699748441577,3.623863449320197e-05,3.054697663174011e-05,0.0005855969502590597,4.78042675240431e-05,0.00012668345880229026,0.0008366526453755796,,359999
,,,,,,,,0.001,360000
288,0.0008523277356289327,4.521164737525396e-05,3.534404095262289e-05,0.0005873026675544679,5.078917820355855e-05,0.00013368022337090224,0.0008374364115297794,,361249
,,,,,,,,0.001,361250
289,0.0008190017542801797,3.585969170671888e-05,3.1104318622965366e-05,0.0005835617193952203,4.710426946985535e-05,0.00012137212615925819,0.0008365146350115538,,362499
,,,,,,,,0.001,362500
290,0.000825580966193229,3.808657857007347e-05,3.1655654311180115e-05,0.0005846663843840361,4.7794914280530065e-05,0.00012337749649304897,0.0008359679486602545,,363749
,,,,,,,,0.001,363750
291,0.0008257217123173177,3.737818406079896e-05,3.179677514708601e-05,0.000586264650337398,4.726390397991054e-05,0.00012301844253670424,0.000835455663036555,,364999
,,,,,,,,0.001,365000
292,0.0008224901393987238,3.839256532955915e-05,3.255997580708936e-05,0.0005812275339849293,4.6527187805622816e-05,0.0001237834367202595,0.0008348074043169618,,366249
,,,,,,,,0.001,366250
293,0.000822615169454366,3.713553451234475e-05,3.164266308885999e-05,0.0005823749816045165,4.654335498344153e-05,0.00012491829693317413,0.000834197795484215,,367499
,,,,,,,,0.001,367500
294,0.0008271142141893506,3.755912257474847e-05,3.111891055596061e-05,0.0005847496795468032,4.737340350402519e-05,0.00012631254503503442,0.0008338436018675566,,368749
,,,,,,,,0.001,368750
295,0.0008351253345608711,3.993809878011234e-05,3.2504114642506465e-05,0.0005854107439517975,4.967911809217185e-05,0.0001275928079849109,0.0008339076885022223,,369999
,,,,,,,,0.001,370000
296,0.0008289163815788925,3.896296402672306e-05,3.2948322768788785e-05,0.0005846811109222472,4.6713361371075734e-05,0.00012561031326185912,0.0008336580940522254,,371249
,,,,,,,,0.001,371250
297,0.0008179633878171444,3.8030280848033726e-05,3.231955270166509e-05,0.0005826887208968401,4.622912092600018e-05,0.000118696378194727,0.0008328733965754509,,372499
,,,,,,,,0.001,372500
298,0.0008384669199585915,3.8942402170505375e-05,3.096959335380234e-05,0.0005862629623152316,4.7932790039340034e-05,0.00013435933215077966,0.0008331530843861401,,373749
,,,,,,,,0.001,373750
