epoch,loss,loss/beta,loss/data,loss/ic,loss/res,lr,step
18,0.274562805891037,0.04133022949099541,0.22056113183498383,0.0035578010138124228,0.050443828105926514,,1899
,,,,,,0.001,1900
19,0.29392239451408386,0.0422266349196434,0.22003474831581116,0.00546164158731699,0.06842602789402008,,1999
,,,,,,0.001,2000
20,0.2831609547138214,0.04344044625759125,0.22065123915672302,0.0027187319938093424,0.059790972620248795,,2099
,,,,,,0.001,2100
21,0.27307963371276855,0.04392419755458832,0.22190573811531067,0.002064886037260294,0.04910898208618164,,2199
,,,,,,0.001,2200
22,0.2988635003566742,0.04457636550068855,0.22179564833641052,0.004586244001984596,0.07248152792453766,,2299
,,,,,,0.001,2300
23,0.3103492558002472,0.045107368379831314,0.22200563549995422,0.002661822596564889,0.08568190783262253,,2399
,,,,,,0.001,2400
24,0.2869095802307129,0.04534672200679779,0.2220979928970337,0.002141907811164856,0.06266964972019196,,2499
,,,,,,0.001,2500
25,0.29230931401252747,0.04580759257078171,0.22219648957252502,0.003060955787077546,0.06705191731452942,,2599
,,,,,,0.001,2600
26,0.29043301939964294,0.04647266864776611,0.22246545553207397,0.0017611900111660361,0.06620628386735916,,2699
,,,,,,0.001,2700
27,0.30822375416755676,0.04740891233086586,0.2214953601360321,0.002756499219685793,0.08397195488214493,,2799
,,,,,,0.001,2800
28,0.28279632329940796,0.04807339236140251,0.22240835428237915,0.0020553332287818193,0.058332618325948715,,2899
,,,,,,0.001,2900
29,0.2799389362335205,0.04838305711746216,0.22184467315673828,0.0020820789504796267,0.056012194603681564,,2999
,,,,,,0.001,3000
30,0.27561846375465393,0.04861718788743019,0.22216694056987762,0.0019375354750081897,0.05151395872235298,,3099
,,,,,,0.001,3100
31,0.2716227173805237,0.04885663837194443,0.22249352931976318,0.0031729531474411488,0.04595625773072243,,3199
,,,,,,0.001,3200
32,0.2772095501422882,0.04938197508454323,0.22193722426891327,0.001160796033218503,0.05411146953701973,,3299
,,,,,,0.001,3300
33,0.31147143244743347,0.04990651085972786,0.22268874943256378,0.005554203409701586,0.08322838693857193,,3399
,,,,,,0.001,3400
34,0.2656993865966797,0.0499001182615757,0.22262650728225708,0.003471501637250185,0.03960133716464043,,3499
,,,,,,0.001,3500
35,0.26557865738868713,0.05041445791721344,0.22281953692436218,0.0006860987632535398,0.042073141783475876,,3599
,,,,,,0.001,3600
36,0.25515228509902954,0.05114969611167908,0.22233210504055023,0.0017741171177476645,0.03104604408144951,,3699
,,,,,,0.001,3700
37,0.2760280966758728,0.05203729122877121,0.22313520312309265,0.0014224329497665167,0.051470451056957245,,3799
,,,,,,0.001,3800
38,0.2602008283138275,0.052380628883838654,0.22278551757335663,0.0005199198494665325,0.03689540922641754,,3899
,,,,,,0.001,3900
39,0.26439252495765686,0.052642107009887695,0.2226286679506302,0.0038856379687786102,0.03787815198302269,,3999
,,,,,,0.001,4000
40,0.30293720960617065,0.052794501185417175,0.22083188593387604,0.002589875366538763,0.0795154720544815,,4099
,,,,,,0.001,4100
41,0.2634294033050537,0.0537259466946125,0.22325927019119263,0.000749793485738337,0.039420295506715775,,4199
,,,,,,0.001,4200
42,0.27610379457473755,0.05473357439041138,0.22284404933452606,0.0020919456146657467,0.05116771534085274,,4299
,,,,,,0.001,4300
43,0.2821847200393677,0.055304400622844696,0.2232511192560196,0.0011314786970615387,0.057802025228738785,,4399
,,,,,,0.001,4400
44,0.32345911860466003,0.055504210293293,0.22314238548278809,0.0034862877801060677,0.09683047235012054,,4499
,,,,,,0.001,4500
45,0.27925530076026917,0.055526696145534515,0.22355805337429047,0.001090571633540094,0.05460665747523308,,4599
,,,,,,0.001,4600
46,0.2681047022342682,0.05584673956036568,0.22317561507225037,0.0021139108575880527,0.04281516745686531,,4699
,,,,,,0.001,4700
47,0.2730461359024048,0.05644276738166809,0.22333547472953796,0.0008713313145563006,0.048839349299669266,,4799
,,,,,,0.001,4800
48,0.27856335043907166,0.05707491561770439,0.22304321825504303,0.0012262399541214108,0.05429396405816078,,4899
,,,,,,0.001,4900
49,0.2607320249080658,0.057677723467350006,0.22256696224212646,0.0005733523285016418,0.03759171813726425,,4999
,,,,,,0.001,5000
50,0.2583160698413849,0.058033622801303864,0.22377465665340424,0.001827451167628169,0.03271389380097389,,5099
,,,,,,0.001,5100
51,0.25891780853271484,0.05825771018862724,0.22290831804275513,0.0023720564786344767,0.03363746777176857,,5199
,,,,,,0.001,5200
52,0.2519895136356354,0.05877075716853142,0.22334155440330505,0.0004499817732721567,0.02819792553782463,,5299
,,,,,,0.001,5300
53,0.2495095431804657,0.05962474271655083,0.22327055037021637,0.00038431643042713404,0.025854669511318207,,5399
,,,,,,0.001,5400
54,0.2606425881385803,0.06049196794629097,0.224031001329422,0.0003212613519281149,0.03629035875201225,,5499
,,,,,,0.001,5500
55,0.25935274362564087,0.06109621748328209,0.22411620616912842,0.0005812452873215079,0.0346553809940815,,5599
,,,,,,0.001,5600
56,0.24762319028377533,0.06178310513496399,0.2238791286945343,0.000884173612575978,0.022859886288642883,,5699
,,,,,,0.001,5700
57,0.2487085908651352,0.062115758657455444,0.22303305566310883,0.001013605622574687,0.024661995470523834,,5799
,,,,,,0.001,5800
58,0.2561095952987671,0.0626266822218895,0.22338101267814636,0.0018645181553438306,0.030864065513014793,,5899
,,,,,,0.001,5900
59,0.2559092044830322,0.06305502355098724,0.22334665060043335,0.0005742927314713597,0.03198826685547829,,5999
,,,,,,0.001,6000
60,0.2467847466468811,0.06326204538345337,0.22402116656303406,0.0006793974316678941,0.022084124386310577,,6099
,,,,,,0.001,6100
61,0.2667536735534668,0.063631072640419,0.2236756533384323,0.001042669522576034,0.042035337537527084,,6199
,,,,,,0.001,6200
62,0.25970956683158875,0.06380913406610489,0.2231632024049759,0.001637830981053412,0.03490856662392616,,6299
,,,,,,0.001,6300
63,0.26120609045028687,0.06392235308885574,0.22322426736354828,0.00048261083429679275,0.03749912977218628,,6399
,,,,,,0.001,6400
64,0.2547118365764618,0.06394921988248825,0.2236425280570984,0.0011146129108965397,0.02995466999709606,,6499
,,,,,,0.001,6500
65,0.2475007027387619,0.06400097906589508,0.22353751957416534,0.0003044486802536994,0.023658672347664833,,6599
,,,,,,0.001,6600
66,0.2506747841835022,0.06417463719844818,0.22306165099143982,0.0012496148701757193,0.026363616809248924,,6699
,,,,,,0.001,6700
67,0.24653932452201843,0.06476788967847824,0.22363024950027466,0.0003786822489928454,0.022530442103743553,,6799
,,,,,,0.001,6800
68,0.2450144737958908,0.06501021981239319,0.22338847815990448,0.0002980354765895754,0.021327955648303032,,6899
,,,,,,0.001,6900
69,0.2506335973739624,0.06564711779356003,0.22382153570652008,0.0003243412356823683,0.0264876838773489,,6999
,,,,,,0.001,7000
70,0.2439071238040924,0.06601817905902863,0.22365005314350128,0.0002867896109819412,0.019970258697867393,,7099
,,,,,,0.001,7100
71,0.24355246126651764,0.06646987050771713,0.22378617525100708,0.0009415143867954612,0.018824787810444832,,7199
,,,,,,0.001,7200
72,0.24711774289608002,0.06728862971067429,0.22383977472782135,0.0006189612904563546,0.02265903167426586,,7299
,,,,,,0.001,7300
73,0.2514585852622986,0.06755104660987854,0.22435250878334045,0.0005534133524633944,0.026552634313702583,,7399
,,,,,,0.001,7400
74,0.24511653184890747,0.06770487129688263,0.224495530128479,0.000900709128472954,0.01972019113600254,,7499
,,,,,,0.001,7500
75,0.24685321748256683,0.06844532489776611,0.22399264574050903,0.0004148821462877095,0.02244565822184086,,7599
,,,,,,0.001,7600
76,0.26730939745903015,0.06818735599517822,0.22379499673843384,0.005415606312453747,0.038098808377981186,,7699
,,,,,,0.001,7700
77,0.26346448063850403,0.06802590191364288,0.22408629953861237,0.0005985818570479751,0.038779545575380325,,7799
,,,,,,0.001,7800
78,0.24292677640914917,0.06838589161634445,0.22369885444641113,0.0006691779126413167,0.018558692187070847,,7899
,,,,,,0.001,7900
79,0.24605026841163635,0.06864660233259201,0.22412759065628052,0.0004257519613020122,0.02149687148630619,,7999
,,,,,,0.001,8000
80,0.24831806123256683,0.06933382898569107,0.22385913133621216,0.0002559410349931568,0.024203060194849968,,8099
,,,,,,0.001,8100
81,0.25033289194107056,0.06982463598251343,0.2244066596031189,0.00041306696948595345,0.02551318146288395,,8199
,,,,,,0.001,8200
82,0.25174108147621155,0.07022702693939209,0.2240869700908661,0.0006040879525244236,0.02705003134906292,,8299
,,,,,,0.001,8300
83,0.26704251766204834,0.07047530263662338,0.22366780042648315,0.000488444697111845,0.042886290699243546,,8399
,,,,,,0.001,8400
84,0.2433345764875412,0.07131156325340271,0.22399558126926422,0.000300730811432004,0.019038302823901176,,8499
,,,,,,0.001,8500
85,0.24742792546749115,0.07176335155963898,0.22410224378108978,0.0005719969049096107,0.022753700613975525,,8599
,,,,,,0.001,8600
86,0.24949635565280914,0.07195515930652618,0.22431237995624542,0.0006241125520318747,0.024559861049056053,,8699
,,,,,,0.001,8700
87,0.2552028000354767,0.0726705864071846,0.2240944802761078,0.000550829223357141,0.030557498335838318,,8799
,,,,,,0.001,8800
88,0.24664191901683807,0.07287672162055969,0.2244972586631775,0.00018601131159812212,0.021958552300930023,,8899
,,,,,,0.001,8900
89,0.24190524220466614,0.07291525602340698,0.22415907680988312,0.002414068439975381,0.015332107432186604,,8999
,,,,,,0.001,9000
90,0.24773439764976501,0.07303636521100998,0.22398591041564941,0.0003815196396317333,0.023366978392004967,,9099
,,,,,,0.001,9100
91,0.24237611889839172,0.07335175573825836,0.22396071255207062,0.0008144081220962107,0.017600953578948975,,9199
,,,,,,0.001,9200
92,0.25416967272758484,0.07379799336194992,0.2246311455965042,0.0004920584033243358,0.029046496376395226,,9299
,,,,,,0.001,9300
93,0.24188300967216492,0.07434281706809998,0.22418642044067383,0.0002995342365466058,0.017397072166204453,,9399
,,,,,,0.001,9400
94,0.24500097334384918,0.0748593658208847,0.22442065179347992,0.001374836778268218,0.01920546218752861,,9499
,,,,,,0.001,9500
95,0.24481292068958282,0.0749107152223587,0.2243378907442093,0.0007161620305851102,0.01975882053375244,,9599
,,,,,,0.001,9600
96,0.24185927212238312,0.07493298500776291,0.22427520155906677,0.0005892430781386793,0.016994833946228027,,9699
,,,,,,0.001,9700
97,0.26764896512031555,0.07515275478363037,0.22427494823932648,0.0006656487239524722,0.042708300054073334,,9799
,,,,,,0.001,9800
98,0.2581772804260254,0.07525194436311722,0.22401247918605804,0.00023202619922813028,0.03393276035785675,,9899
,,,,,,0.001,9900
99,0.24551469087600708,0.0751974880695343,0.22381767630577087,0.0014575051609426737,0.020239602774381638,,9999
,,,,,,0.001,10000
100,0.24186469614505768,0.0755738765001297,0.22403959929943085,0.0017799228662624955,0.016045143827795982,,10099
,,,,,,0.001,10100
101,0.2539113163948059,0.07616773247718811,0.22455652058124542,0.0003699525259435177,0.028984814882278442,,10199
,,,,,,0.001,10200
102,0.24624718725681305,0.07635167986154556,0.22403068840503693,0.0002611766685731709,0.021955374628305435,,10299
,,,,,,0.001,10300
103,0.24031496047973633,0.07691492140293121,0.2243017554283142,0.0010779928416013718,0.01493530161678791,,10399
,,,,,,0.001,10400
104,0.25159016251564026,0.07754753530025482,0.22424988448619843,0.0005929607432335615,0.026747379451990128,,10499
,,,,,,0.001,10500
105,0.24564802646636963,0.07781802117824554,0.2243790328502655,0.00031517096795141697,0.02095387689769268,,10599
,,,,,,0.001,10600
106,0.24684889614582062,0.07750300318002701,0.2242189645767212,0.0007558754296042025,0.021874085068702698,,10699
,,,,,,0.001,10700
107,0.24908266961574554,0.07760351896286011,0.2245212197303772,0.0007825761567801237,0.023778755217790604,,10799
,,,,,,0.001,10800
108,0.23890754580497742,0.07734309136867523,0.2240000069141388,0.00027204051730223,0.014635547064244747,,10899
,,,,,,0.001,10900
109,0.24964618682861328,0.07761631906032562,0.22468647360801697,0.0010899646440520883,0.023869667202234268,,10999
,,,,,,0.001,11000
110,0.23713107407093048,0.0779043659567833,0.2243857979774475,0.00026604440063238144,0.012479354627430439,,11099
,,,,,,0.001,11100
111,0.236191526055336,0.07868438959121704,0.2246028631925583,0.001330578001216054,0.010257979854941368,,11199
,,,,,,0.001,11200
112,0.24568979442119598,0.07848501950502396,0.224706768989563,0.0011410958832129836,0.019842000678181648,,11299
,,,,,,0.001,11300
113,0.2607142925262451,0.07841011881828308,0.22497110068798065,0.0005206686910241842,0.03522258996963501,,11399
,,,,,,0.001,11400
114,0.2430402785539627,0.07853265106678009,0.22427250444889069,0.0006279008812271059,0.018139876425266266,,11499
,,,,,,0.001,11500
115,0.24023109674453735,0.07887168228626251,0.22468259930610657,0.00040368284680880606,0.015144825913012028,,11599
,,,,,,0.001,11600
116,0.24086052179336548,0.07930462807416916,0.22475369274616241,0.0008370964787900448,0.015269673429429531,,11699
,,,,,,0.001,11700
117,0.2504160702228546,0.07982336729764938,0.22444196045398712,0.0004119871009606868,0.025562208145856857,,11799
,,,,,,0.001,11800
118,0.2455691397190094,0.07939589023590088,0.22442787885665894,0.0010367317590862513,0.020104585215449333,,11899
,,,,,,0.001,11900
119,0.2580890655517578,0.07939966022968292,0.22490690648555756,0.0005264630308374763,0.032655734568834305,,11999
,,,,,,0.001,12000
120,0.24210485816001892,0.07961177080869675,0.22474831342697144,0.0002363320381846279,0.01712016947567463,,12099
,,,,,,0.001,12100
121,0.24299435317516327,0.07983119040727615,0.22436381876468658,0.000541245040949434,0.01808934286236763,,12199
,,,,,,0.001,12200
122,0.24277888238430023,0.07969930768013,0.22451981902122498,0.00026477393112145364,0.017994381487369537,,12299
,,,,,,0.001,12300
123,0.2428467720746994,0.08005991578102112,0.22447575628757477,0.0007012871792539954,0.01766972616314888,,12399
,,,,,,0.001,12400
124,0.24184106290340424,0.08023838698863983,0.22446642816066742,0.0012917597778141499,0.016082849353551865,,12499
,,,,,,0.001,12500
125,0.23538368940353394,0.08049504458904266,0.22460420429706573,0.00015838084800634533,0.010621205903589725,,12599
,,,,,,0.001,12600
126,0.2489641308784485,0.08100437372922897,0.22443759441375732,0.0005292408750392497,0.023997286334633827,,12699
,,,,,,0.001,12700
127,0.2416679412126541,0.08118068426847458,0.2246447056531906,0.00045809909352101386,0.016565028578042984,,12799
,,,,,,0.001,12800
128,0.24320095777511597,0.0812024176120758,0.2246365249156952,0.0002368502609897405,0.01832755096256733,,12899
,,,,,,0.001,12900
129,0.23272506892681122,0.08169648051261902,0.22462818026542664,0.00023027572024147958,0.007866562344133854,,12999
,,,,,,0.001,13000
130,0.23471584916114807,0.08171611279249191,0.22464391589164734,0.0007938999915495515,0.009277979843318462,,13099
,,,,,,0.001,13100
131,0.24035847187042236,0.0819200798869133,0.2247646003961563,0.00030096317641437054,0.015292903408408165,,13199
,,,,,,0.001,13200
132,0.23754023015499115,0.08198336511850357,0.2245742380619049,0.0001738559949444607,0.01279218029230833,,13299
,,,,,,0.001,13300
133,0.24682055413722992,0.08239328861236572,0.22471435368061066,9.401229181094095e-05,0.022012175992131233,,13399
,,,,,,0.001,13400
134,0.2352413833141327,0.08230725675821304,0.22439132630825043,0.000285016285488382,0.010565000586211681,,13499
,,,,,,0.001,13500
135,0.2510283589363098,0.08217477053403854,0.22423838078975677,0.0005008785519748926,0.02628909982740879,,13599
,,,,,,0.001,13600
136,0.23966774344444275,0.0822303369641304,0.22421525418758392,0.00022604827245231718,0.015226421877741814,,13699
,,,,,,0.001,13700
137,0.2539668083190918,0.08236454427242279,0.2244790941476822,0.00048303723451681435,0.029004616662859917,,13799
,,,,,,0.001,13800
138,0.23486657440662384,0.08213014155626297,0.22457116842269897,0.00014508969616144896,0.010150344111025333,,13899
,,,,,,0.001,13900
139,0.24709579348564148,0.08244679868221283,0.2250172644853592,0.0007225946756079793,0.02135595679283142,,13999
,,,,,,0.001,14000
140,0.23596984148025513,0.08249890804290771,0.2246749997138977,0.0006403984734788537,0.010654466226696968,,14099
,,,,,,0.001,14100
141,0.23821386694908142,0.08273901045322418,0.22467565536499023,0.00048186606727540493,0.013056245632469654,,14199
,,,,,,0.001,14200
142,0.2354075014591217,0.08326517045497894,0.22468405961990356,0.00017273277626372874,0.010550693608820438,,14299
,,,,,,0.001,14300
143,0.2388346642255783,0.08358461409807205,0.22463864088058472,0.0011990029597654939,0.012996943667531013,,14399
,,,,,,0.001,14400
144,0.23738667368888855,0.0835365429520607,0.22454524040222168,0.00021025216847192496,0.012631192803382874,,14499
,,,,,,0.001,14500
145,0.23479892313480377,0.08390296250581741,0.22474215924739838,0.00023866372066549957,0.009818159975111485,,14599
,,,,,,0.001,14600
146,0.2390558123588562,0.0839582160115242,0.22467274963855743,0.00028745774761773646,0.014095686376094818,,14699
,,,,,,0.001,14700
147,0.238753542304039,0.08398807793855667,0.22465839982032776,0.0004653385258279741,0.013629794120788574,,14799
,,,,,,0.001,14800
148,0.24001909792423248,0.08409430831670761,0.22426381707191467,0.0012722252868115902,0.014483073726296425,,14899
,,,,,,0.001,14900
149,0.24235136806964874,0.08390364795923233,0.22441193461418152,0.0005804920801892877,0.017358936369419098,,14999
,,,,,,0.001,15000
150,0.23846320807933807,0.08374011516571045,0.22471223771572113,0.0001323337637586519,0.013618672266602516,,15099
,,,,,,0.001,15100
151,0.23535627126693726,0.083719901740551,0.2246437966823578,0.0002137010160367936,0.010498768649995327,,15199
,,,,,,0.001,15200
152,0.23925109207630157,0.08398381620645523,0.22503478825092316,0.000509522040374577,0.013706661760807037,,15299
,,,,,,0.001,15300
153,0.23978488147258759,0.08402608335018158,0.2244759351015091,0.0004904999514110386,0.014818502590060234,,15399
,,,,,,0.001,15400
154,0.23806948959827423,0.08411836624145508,0.2247876673936844,0.00069834990426898,0.012583385221660137,,15499
,,,,,,0.001,15500
155,0.24691098928451538,0.08411429822444916,0.22477690875530243,0.00036629181704483926,0.021767815575003624,,15599
,,,,,,0.001,15600
156,0.23503939807415009,0.08427601307630539,0.22457653284072876,0.000444369507022202,0.01001850888133049,,15699
,,,,,,0.001,15700
157,0.23862096667289734,0.08467310667037964,0.2245587408542633,0.0002204104675911367,0.013841851614415646,,15799
,,,,,,0.001,15800
158,0.24277983605861664,0.08512689918279648,0.2245083749294281,0.00022069959959480911,0.018050827085971832,,15899
,,,,,,0.001,15900
159,0.23527373373508453,0.08527439832687378,0.22477783262729645,0.00021321495296433568,0.0102826664224267,,15999
,,,,,,0.001,16000
160,0.24506931006908417,0.08551996946334839,0.2243627905845642,0.000811844365671277,0.019894778728485107,,16099
,,,,,,0.001,16100
161,0.23612605035305023,0.08573105931282043,0.2247670441865921,0.000123044679639861,0.011235920712351799,,16199
,,,,,,0.001,16200
162,0.23677954077720642,0.08630306273698807,0.22438515722751617,0.00026426761178299785,0.012130131945014,,16299
,,,,,,0.001,16300
163,0.2374090552330017,0.08693607151508331,0.22470000386238098,0.00014031185128260404,0.012568787671625614,,16399
,,,,,,0.001,16400
164,0.23792143166065216,0.08717945218086243,0.22456008195877075,0.0001349254889646545,0.013226385228335857,,16499
,,,,,,0.001,16500
165,0.2314896434545517,0.08715697377920151,0.22470563650131226,0.00014344540250021964,0.006640573963522911,,16599
,,,,,,0.001,16600
166,0.23888571560382843,0.08734990656375885,0.22492775321006775,0.0008001578389666975,0.013157796114683151,,16699
,,,,,,0.001,16700
167,0.24219606816768646,0.08691343665122986,0.22489990293979645,0.0006140953046269715,0.016682002693414688,,16799
,,,,,,0.001,16800
168,0.24658408761024475,0.08695440739393234,0.2248343974351883,0.0006171277491375804,0.021132508292794228,,16899
,,,,,,0.001,16900
169,0.2405993938446045,0.08690415322780609,0.22488811612129211,0.0004475395253393799,0.015263647772371769,,16999
,,,,,,0.001,17000
170,0.23498061299324036,0.0867869183421135,0.2242303490638733,0.00016969881835393608,0.01058056391775608,,17099
,,,,,,0.001,17100
171,0.2393878698348999,0.08745512366294861,0.22432619333267212,0.0003258833021391183,0.014735743403434753,,17199
,,,,,,0.001,17200
172,0.23516283929347992,0.0879075676202774,0.22446687519550323,0.0002576179394964129,0.01043840404599905,,17299
,,,,,,0.001,17300
173,0.23454897105693817,0.08741258829832077,0.22446458041667938,0.0019440206233412027,0.008140377700328827,,17399
,,,,,,0.001,17400
174,0.23748305439949036,0.08717349916696548,0.22514906525611877,0.0002444735146127641,0.012089447118341923,,17499
,,,,,,0.001,17500
175,0.23309436440467834,0.08701259642839432,0.22448791563510895,6.227536505321041e-05,0.008544160053133965,,17599
,,,,,,0.001,17600
176,0.2382885068655014,0.08739791065454483,0.22481650114059448,0.0006449996726587415,0.012826954945921898,,17699
,,,,,,0.001,17700
177,0.23908378183841705,0.08746611326932907,0.2246241271495819,0.00015040574362501502,0.014309218153357506,,17799
,,,,,,0.001,17800
178,0.23341086506843567,0.08767519891262054,0.22465740144252777,0.0001225566229550168,0.008630841970443726,,17899
,,,,,,0.001,17900
179,0.24554355442523956,0.08809135854244232,0.2246284931898117,0.0008172439411282539,0.02009792998433113,,17999
,,,,,,0.001,18000
180,0.23703771829605103,0.08821751922369003,0.22486476600170135,0.0003286145511083305,0.011844309978187084,,18099
,,,,,,0.001,18100
181,0.23624081909656525,0.08842699229717255,0.2251403033733368,0.0001354498672299087,0.010965229012072086,,18199
,,,,,,0.001,18200
182,0.24004963040351868,0.08826511353254318,0.22508661448955536,0.00044613718637265265,0.014516763389110565,,18299
,,,,,,0.001,18300
183,0.23321828246116638,0.08845477551221848,0.22443190217018127,0.0001734964462229982,0.008612832985818386,,18399
,,,,,,0.001,18400
184,0.23475299775600433,0.08869408816099167,0.22496303915977478,0.001314781722612679,0.008475190959870815,,18499
,,,,,,0.001,18500
185,0.24141843616962433,0.08866513520479202,0.22547747194766998,0.0004603257111739367,0.01548062264919281,,18599
,,,,,,0.001,18600
186,0.2377902865409851,0.08876027166843414,0.2251283973455429,0.0001524656399851665,0.012509373016655445,,18699
,,,,,,0.001,18700
187,0.23549948632717133,0.08839946240186691,0.22490426898002625,0.00015398500545416027,0.010441274382174015,,18799
,,,,,,0.001,18800
188,0.233931764960289,0.08845214545726776,0.22496622800827026,0.00019164117111358792,0.008773932233452797,,18899
,,,,,,0.001,18900
189,0.24496518075466156,0.0886765867471695,0.2256423383951187,0.0004376062424853444,0.01888526976108551,,18999
,,,,,,0.001,19000
190,0.23418232798576355,0.08817046880722046,0.2248031049966812,0.00024176562146749347,0.009137476794421673,,19099
,,,,,,0.001,19100
191,0.23363274335861206,0.08791076391935349,0.22479461133480072,0.00012340344255790114,0.00871476624161005,,19199
,,,,,,0.001,19200
192,0.2358561009168625,0.08755024522542953,0.22497087717056274,0.0005279264296405017,0.01035727746784687,,19299
,,,,,,0.001,19300
193,0.23407360911369324,0.08750695735216141,0.22498472034931183,0.0002527518372517079,0.008836101740598679,,19399
,,,,,,0.001,19400
194,0.23328955471515656,0.08790857344865799,0.22480648756027222,9.125778888119385e-05,0.00839186180382967,,19499
,,,,,,0.001,19500
195,0.23866045475006104,0.08814211934804916,0.22512565553188324,0.0002800231450237334,0.013254736550152302,,19599
,,,,,,0.001,19600
196,0.23411747813224792,0.08780352026224136,0.22465446591377258,0.0006260290392674506,0.008836939930915833,,19699
,,,,,,0.001,19700
197,0.23729094862937927,0.08784858137369156,0.2248764932155609,0.0007211111369542778,0.011693415232002735,,19799
,,,,,,0.001,19800
198,0.23951442539691925,0.0879102349281311,0.22485271096229553,0.0007532659801654518,0.013908417895436287,,19899
,,,,,,0.001,19900
199,0.23584474623203278,0.08824101835489273,0.22490957379341125,0.0002213161496911198,0.010713858529925346,,19999
,,,,,,0.001,20000
200,0.23363982141017914,0.08860490471124649,0.22499121725559235,0.0002016122598433867,0.008446993306279182,,20099
,,,,,,0.001,20100
201,0.23702768981456757,0.08886553347110748,0.22515854239463806,0.00012159459583926946,0.011747559532523155,,20199
,,,,,,0.001,20200
202,0.23265637457370758,0.08849117904901505,0.22491572797298431,0.00018759472004603595,0.007552967872470617,,20299
,,,,,,0.001,20300
203,0.23782815039157867,0.08817220479249954,0.22472888231277466,0.0002654943964444101,0.012833748944103718,,20399
,,,,,,0.001,20400
204,0.2361615002155304,0.08794575184583664,0.2250281721353531,0.00018891863874159753,0.01094439160078764,,20499
,,,,,,0.001,20500
205,0.23430892825126648,0.0880342423915863,0.22463840246200562,0.00019368031644262373,0.009476907551288605,,20599
,,,,,,0.001,20600
206,0.23728764057159424,0.0881621316075325,0.22488601505756378,0.00031844666227698326,0.012083200737833977,,20699
,,,,,,0.001,20700
207,0.246254563331604,0.08838492631912231,0.22495290637016296,0.0005228304653428495,0.020778914913535118,,20799
,,,,,,0.001,20800
208,0.2394053041934967,0.0881354883313179,0.22498033940792084,0.0002847413707058877,0.01414027251303196,,20899
,,,,,,0.001,20900
209,0.23081400990486145,0.0879485011100769,0.22512094676494598,0.00043729745084419847,0.005255823489278555,,20999
,,,,,,0.001,21000
210,0.2326808124780655,0.08803386986255646,0.22492551803588867,0.00040625425754114985,0.00734908739104867,,21099
,,,,,,0.001,21100
211,0.2359832227230072,0.0883302092552185,0.22513467073440552,0.0001608334860065952,0.010687724687159061,,21199
,,,,,,0.001,21200
212,0.23702357709407806,0.08876528590917587,0.2248532474040985,0.0007373745902441442,0.011432966217398643,,21299
,,,,,,0.001,21300
213,0.23445725440979004,0.08849957585334778,0.2249799370765686,9.636508184485137e-05,0.009380926378071308,,21399
,,,,,,0.001,21400
214,0.23714877665042877,0.08829288929700851,0.22491635382175446,0.00017151782230939716,0.012060878798365593,,21499
,,,,,,0.001,21500
